person_age,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,credit_score,loan_status
26.0,63307.0,5,RENT,14000.0,10.37,599,1
23.0,85507.0,4,RENT,14000.0,17.51,657,1
26.0,76592.0,5,MORTGAGE,3500.0,7.68,635,0
22.0,87086.0,0,MORTGAGE,5000.0,11.01,678,0
24.0,90514.0,5,MORTGAGE,7000.0,7.66,669,0
21.0,123464.0,0,RENT,10000.0,11.01,655,0
25.0,103899.0,0,RENT,15000.0,12.53,660,0
25.0,51696.0,1,RENT,1925.0,6.17,572,0
23.0,70586.0,5,MORTGAGE,8000.0,13.61,673,0
25.0,99134.0,7,RENT,9200.0,6.03,641,0
22.0,36719.0,0,RENT,6300.0,13.22,636,0
26.0,141608.0,3,MORTGAGE,14400.0,11.01,665,0
26.0,111442.0,2,MORTGAGE,10000.0,11.01,605,0
24.0,35293.0,1,RENT,8875.0,11.01,598,1
21.0,40543.0,0,OWN,12000.0,11.48,666,0
25.0,65772.0,2,RENT,7000.0,15.62,691,1
25.0,36721.0,4,OWN,10000.0,14.61,578,0
22.0,35550.0,0,MORTGAGE,2000.0,8.59,637,0
23.0,41762.0,5,RENT,9500.0,11.01,584,1
22.0,42303.0,1,RENT,1200.0,19.29,661,1
25.0,89805.0,6,RENT,20000.0,15.95,656,1
25.0,70177.0,2,MORTGAGE,12275.0,11.01,663,0
25.0,145204.0,0,MORTGAGE,10000.0,11.01,673,0
25.0,44357.0,1,RENT,15000.0,11.01,582,1
24.0,90129.0,3,RENT,3500.0,7.29,645,0
24.0,114941.0,0,RENT,14000.0,11.01,632,0
23.0,85260.0,0,RENT,3500.0,5.42,591,0
23.0,44071.0,0,RENT,6500.0,17.49,659,1
22.0,37160.0,1,RENT,3600.0,10.99,637,0
22.0,22628.0,2,OWN,5400.0,15.31,678,1
21.0,15134.0,0,RENT,1600.0,10.59,550,0
25.0,63540.0,6,RENT,16000.0,13.98,633,1
25.0,58706.0,1,MORTGAGE,1400.0,14.79,673,0
25.0,108101.0,3,MORTGAGE,14000.0,7.49,645,0
24.0,180947.0,3,RENT,5000.0,11.01,639,0
24.0,122328.0,2,OWN,24250.0,12.53,654,0
22.0,76707.0,0,RENT,5000.0,7.74,625,0
25.0,97020.0,3,RENT,10000.0,9.62,621,0
23.0,56268.0,3,RENT,12800.0,19.41,602,1
23.0,52381.0,0,RENT,6000.0,12.84,692,0
24.0,60910.0,0,MORTGAGE,12500.0,9.32,663,0
22.0,110511.0,0,MORTGAGE,12000.0,11.83,645,0
22.0,84576.0,0,RENT,1350.0,12.68,591,0
22.0,25101.0,0,RENT,4000.0,9.45,715,0
26.0,18378.0,0,RENT,2000.0,17.49,684,1
22.0,99229.0,0,MORTGAGE,10750.0,9.25,623,0
24.0,112528.0,0,RENT,2100.0,9.91,646,1
23.0,90730.0,0,RENT,10000.0,11.86,631,0
25.0,68131.0,2,RENT,6000.0,10.74,618,0
24.0,64432.0,1,RENT,8000.0,12.87,631,0
24.0,53912.0,3,MORTGAGE,22800.0,17.27,606,1
25.0,76193.0,3,OWN,15000.0,17.58,576,0
25.0,70383.0,4,RENT,6000.0,11.28,678,1
22.0,86794.0,0,RENT,6400.0,13.11,514,0
22.0,51403.0,0,RENT,6600.0,16.89,632,1
22.0,61281.0,0,RENT,11000.0,11.01,664,0
23.0,44118.0,0,OWN,5500.0,5.42,527,0
25.0,94604.0,2,MORTGAGE,25000.0,9.64,615,0
21.0,53924.0,0,RENT,10000.0,14.74,643,0
23.0,77928.0,1,RENT,12000.0,13.16,540,0
23.0,120936.0,0,MORTGAGE,10000.0,12.87,518,0
23.0,70835.0,3,MORTGAGE,7200.0,11.97,633,1
26.0,65719.0,3,RENT,6600.0,11.97,633,0
22.0,52105.0,3,RENT,5000.0,12.98,572,0
23.0,81255.0,3,RENT,25000.0,7.9,647,1
24.0,49383.0,1,MORTGAGE,4000.0,7.14,616,0
24.0,29814.0,2,RENT,3500.0,15.65,680,1
22.0,49646.0,0,RENT,6000.0,11.36,674,1
23.0,77922.0,0,MORTGAGE,12000.0,15.62,647,1
25.0,147229.0,3,MORTGAGE,10000.0,13.57,660,0
22.0,72093.0,2,OTHER,12000.0,11.01,601,1
26.0,151928.0,4,MORTGAGE,7500.0,13.92,650,0
25.0,78809.0,1,OWN,7000.0,11.66,615,0
25.0,94543.0,0,RENT,14000.0,10.99,594,0
21.0,44325.0,0,RENT,5000.0,12.99,539,0
25.0,91801.0,1,MORTGAGE,15000.0,12.68,629,0
22.0,220715.0,0,MORTGAGE,1000.0,11.01,577,0
22.0,43378.0,0,MORTGAGE,8000.0,5.79,687,0
25.0,69368.0,3,RENT,9600.0,14.46,589,1
23.0,144743.0,0,RENT,25000.0,9.99,533,0
22.0,66070.0,2,MORTGAGE,3500.0,6.39,674,0
23.0,14182.0,0,OWN,1400.0,9.32,660,0
23.0,126935.0,1,RENT,7200.0,11.71,548,0
26.0,103037.0,3,MORTGAGE,8000.0,11.01,672,0
24.0,102989.0,3,MORTGAGE,4400.0,7.4,596,0
22.0,33597.0,0,RENT,2925.0,10.71,694,0
22.0,36742.0,0,OWN,3000.0,10.36,668,0
25.0,57436.0,4,RENT,21250.0,10.99,549,1
24.0,58552.0,5,RENT,6000.0,12.53,621,0
25.0,127207.0,2,MORTGAGE,4800.0,15.23,590,0
23.0,47052.0,1,RENT,3600.0,13.61,565,0
22.0,30300.0,0,RENT,2000.0,11.36,673,0
26.0,57514.0,4,MORTGAGE,12725.0,12.42,688,0
24.0,49050.0,4,RENT,3000.0,17.27,618,1
22.0,72913.0,2,MORTGAGE,12000.0,10.0,563,0
25.0,46341.0,5,RENT,10000.0,7.49,697,0
24.0,72145.0,0,RENT,10000.0,5.99,609,0
24.0,114781.0,1,RENT,4000.0,7.9,642,0
23.0,75412.0,2,RENT,10000.0,14.27,602,0
22.0,23687.0,0,RENT,3200.0,15.28,618,1
22.0,60983.0,0,OWN,3600.0,11.01,545,0
26.0,39787.0,1,MORTGAGE,3250.0,6.99,597,0
23.0,46759.0,1,RENT,12000.0,11.71,687,1
22.0,58468.0,0,RENT,7500.0,17.04,634,0
21.0,33381.0,0,RENT,5000.0,11.01,528,0
26.0,15419.0,4,OWN,6100.0,7.51,631,1
25.0,141433.0,4,MORTGAGE,8400.0,7.29,526,0
22.0,15436.0,2,RENT,1000.0,13.57,698,1
23.0,103058.0,3,RENT,5000.0,11.58,600,0
22.0,38532.0,0,RENT,12000.0,10.39,642,1
22.0,83510.0,0,MORTGAGE,10000.0,15.62,654,1
23.0,49151.0,0,RENT,15000.0,11.71,667,1
25.0,43906.0,0,RENT,10000.0,11.11,647,0
26.0,65832.0,2,RENT,10000.0,7.9,632,0
23.0,52687.0,0,RENT,3000.0,8.49,568,0
24.0,43065.0,6,OWN,7000.0,16.29,681,0
23.0,138971.0,2,RENT,35000.0,7.9,571,0
23.0,66513.0,2,RENT,20000.0,12.53,630,1
23.0,30165.0,0,RENT,12250.0,13.16,686,1
25.0,116471.0,4,MORTGAGE,5000.0,11.83,668,0
26.0,101838.0,4,MORTGAGE,9000.0,6.62,713,0
23.0,66428.0,0,RENT,19000.0,11.14,673,1
23.0,25525.0,2,RENT,5500.0,11.01,558,0
24.0,166610.0,3,RENT,5000.0,13.23,678,1
23.0,47997.0,0,RENT,12000.0,10.99,543,1
25.0,83862.0,0,MORTGAGE,25000.0,6.99,666,0
25.0,36763.0,3,MORTGAGE,12000.0,5.99,655,1
22.0,85073.0,0,MORTGAGE,13750.0,10.75,657,0
22.0,36619.0,0,RENT,8000.0,14.42,540,1
26.0,109186.0,3,MORTGAGE,13000.0,10.59,608,0
25.0,66959.0,0,MORTGAGE,10000.0,8.94,606,0
23.0,72978.0,0,MORTGAGE,15000.0,7.9,650,0
24.0,67218.0,1,RENT,4000.0,11.26,585,0
23.0,59480.0,4,RENT,4800.0,11.36,577,0
26.0,87422.0,2,MORTGAGE,16000.0,10.59,611,0
24.0,87990.0,0,MORTGAGE,25000.0,10.74,521,0
26.0,25164.0,4,MORTGAGE,3600.0,11.01,691,0
23.0,84878.0,0,RENT,6000.0,7.49,666,0
23.0,71759.0,2,MORTGAGE,9000.0,8.49,625,0
24.0,75928.0,0,RENT,10625.0,8.49,621,0
25.0,30027.0,4,OWN,6000.0,5.42,675,0
23.0,217060.0,0,MORTGAGE,5000.0,9.33,604,0
26.0,48897.0,6,RENT,12000.0,11.01,529,0
25.0,37194.0,3,RENT,5000.0,11.86,629,0
23.0,47666.0,0,RENT,10000.0,15.2,706,1
23.0,205188.0,3,RENT,12000.0,11.11,545,0
22.0,51417.0,0,RENT,10000.0,12.42,666,0
24.0,102857.0,4,OWN,8000.0,15.57,632,0
26.0,157040.0,3,MORTGAGE,10000.0,6.03,694,0
23.0,94526.0,0,RENT,8100.0,7.29,565,0
25.0,73028.0,0,RENT,7000.0,10.36,642,0
22.0,40338.0,0,MORTGAGE,12500.0,14.26,557,0
24.0,35713.0,4,RENT,4000.0,9.96,657,1
24.0,92974.0,0,RENT,22000.0,9.25,666,0
22.0,66454.0,0,OWN,8000.0,11.01,679,0
24.0,66810.0,0,MORTGAGE,9600.0,11.01,644,0
24.0,79122.0,4,OWN,9000.0,7.29,575,0
22.0,52842.0,0,OWN,6000.0,7.74,606,0
22.0,38536.0,0,RENT,10000.0,12.73,653,1
25.0,129430.0,4,MORTGAGE,1000.0,7.4,613,0
22.0,42831.0,0,RENT,5700.0,12.99,686,0
23.0,58662.0,0,OWN,5000.0,10.08,693,0
25.0,64871.0,2,RENT,3000.0,13.99,583,0
24.0,63695.0,4,MORTGAGE,12000.0,14.83,588,0
21.0,15285.0,0,MORTGAGE,3250.0,15.68,707,1
22.0,44222.0,0,OWN,3250.0,7.75,614,0
24.0,119819.0,2,MORTGAGE,12000.0,6.03,675,0
25.0,24985.0,5,RENT,3500.0,10.28,607,0
25.0,40776.0,6,RENT,5500.0,11.01,652,0
22.0,87603.0,0,MORTGAGE,5000.0,6.54,592,0
22.0,55813.0,0,RENT,2500.0,18.64,674,1
22.0,51554.0,2,MORTGAGE,7000.0,14.84,650,0
21.0,23028.0,0,RENT,3500.0,13.35,645,1
22.0,181014.0,2,RENT,8200.0,6.99,593,0
26.0,63452.0,3,MORTGAGE,6000.0,8.9,586,0
23.0,87392.0,0,RENT,10000.0,10.59,562,0
26.0,97399.0,4,MORTGAGE,15000.0,11.86,609,0
23.0,91040.0,4,MORTGAGE,15000.0,16.0,621,1
26.0,68340.0,3,RENT,10000.0,12.69,663,1
22.0,82664.0,0,MORTGAGE,20000.0,16.77,664,0
22.0,91891.0,0,MORTGAGE,12000.0,11.01,669,0
22.0,45256.0,0,RENT,3600.0,12.42,488,0
26.0,76928.0,0,OWN,20000.0,9.62,616,0
23.0,44203.0,0,RENT,4000.0,10.99,616,1
25.0,76316.0,3,MORTGAGE,25000.0,13.87,639,0
24.0,67274.0,3,MORTGAGE,16000.0,11.49,646,0
21.0,106081.0,0,MORTGAGE,25000.0,13.98,656,0
24.0,59943.0,0,RENT,7000.0,7.49,663,1
24.0,65932.0,0,RENT,4500.0,7.14,676,0
24.0,29814.0,1,RENT,8500.0,7.9,606,1
21.0,67184.0,0,RENT,12000.0,10.62,616,0
22.0,58303.0,0,RENT,15000.0,9.63,610,1
24.0,61003.0,2,MORTGAGE,7000.0,5.42,650,0
22.0,60901.0,1,MORTGAGE,12800.0,5.79,659,0
22.0,60782.0,0,MORTGAGE,2000.0,12.18,627,0
22.0,65976.0,0,RENT,9975.0,11.48,557,1
21.0,67526.0,0,RENT,6000.0,11.01,661,0
23.0,57414.0,0,OWN,15000.0,13.24,739,0
22.0,60896.0,0,MORTGAGE,22000.0,9.91,595,0
22.0,36852.0,0,RENT,13000.0,13.11,663,1
24.0,102761.0,3,MORTGAGE,7000.0,12.69,592,0
22.0,62947.0,0,MORTGAGE,3000.0,11.83,639,0
22.0,52752.0,1,OWN,6000.0,7.68,595,0
23.0,33230.0,0,RENT,9000.0,7.51,694,1
26.0,187082.0,0,MORTGAGE,23000.0,18.25,583,0
26.0,51414.0,6,RENT,5000.0,7.29,550,0
25.0,56229.0,5,RENT,5000.0,11.01,646,1
23.0,23727.0,5,RENT,3000.0,9.99,700,1
26.0,71800.0,1,RENT,6000.0,16.49,553,1
25.0,35912.0,4,RENT,4000.0,16.29,631,1
24.0,75662.0,2,RENT,1600.0,13.85,630,0
23.0,21949.0,3,RENT,1700.0,11.11,686,0
24.0,52697.0,0,MORTGAGE,10000.0,14.26,584,0
22.0,86157.0,3,RENT,1800.0,11.12,612,0
22.0,55906.0,1,RENT,6200.0,11.01,625,1
24.0,44895.0,0,MORTGAGE,2500.0,10.37,550,0
21.0,55750.0,2,MORTGAGE,5000.0,9.88,590,0
23.0,79084.0,0,MORTGAGE,16500.0,7.49,607,0
23.0,37161.0,1,RENT,10625.0,6.92,599,1
24.0,92794.0,0,MORTGAGE,13500.0,9.99,634,0
22.0,70178.0,0,OWN,6500.0,7.49,668,0
23.0,55172.0,3,RENT,6575.0,8.0,622,0
23.0,166609.0,1,RENT,5000.0,14.91,639,1
22.0,85064.0,0,RENT,11200.0,11.01,651,0
25.0,59681.0,6,OWN,2500.0,6.76,674,0
22.0,70029.0,0,RENT,9100.0,11.49,655,0
22.0,82708.0,2,MORTGAGE,13000.0,7.88,617,0
26.0,60947.0,1,MORTGAGE,5000.0,9.32,584,0
26.0,133066.0,4,RENT,25000.0,11.01,689,0
22.0,60878.0,2,MORTGAGE,8000.0,11.12,630,0
22.0,51348.0,0,RENT,5000.0,12.87,588,0
21.0,42708.0,0,OWN,4000.0,7.29,590,0
22.0,31211.0,0,RENT,2050.0,10.59,626,0
22.0,45123.0,0,RENT,15000.0,10.25,598,1
26.0,163171.0,3,MORTGAGE,15000.0,15.33,663,0
22.0,39714.0,1,MORTGAGE,2500.0,6.99,555,0
26.0,53682.0,5,MORTGAGE,8475.0,6.91,664,0
25.0,92688.0,4,RENT,5000.0,9.63,658,0
22.0,61299.0,2,RENT,12000.0,12.73,570,0
23.0,29582.0,3,MORTGAGE,3500.0,12.99,668,0
26.0,114936.0,3,MORTGAGE,15000.0,15.96,573,0
25.0,72547.0,3,MORTGAGE,18500.0,12.73,652,0
23.0,40914.0,0,RENT,5500.0,14.54,629,1
26.0,57199.0,2,RENT,15000.0,7.9,586,1
25.0,76714.0,6,MORTGAGE,20000.0,8.49,683,0
21.0,54868.0,3,RENT,10000.0,10.25,656,0
23.0,157314.0,0,MORTGAGE,6000.0,5.42,644,0
21.0,169214.0,0,MORTGAGE,18000.0,7.9,598,0
23.0,115239.0,0,RENT,5000.0,9.63,686,0
22.0,91119.0,0,RENT,10000.0,11.26,652,0
26.0,62488.0,3,RENT,5000.0,12.42,633,1
24.0,42756.0,1,RENT,1800.0,7.14,662,0
22.0,42450.0,1,RENT,7500.0,15.05,682,1
24.0,37726.0,1,RENT,6800.0,20.0,592,1
21.0,125679.0,1,MORTGAGE,15000.0,9.63,654,0
22.0,30996.0,4,OWN,5000.0,6.03,673,0
26.0,51092.0,5,RENT,5000.0,11.91,651,0
23.0,72806.0,0,RENT,10000.0,7.14,678,0
22.0,39172.0,1,RENT,3200.0,10.2,659,0
22.0,110152.0,2,RENT,8000.0,6.92,606,0
25.0,108994.0,1,MORTGAGE,6000.0,7.14,683,0
22.0,71733.0,1,MORTGAGE,9500.0,6.76,645,0
22.0,127064.0,2,MORTGAGE,12800.0,11.83,627,0
25.0,72958.0,5,RENT,20000.0,11.01,658,1
26.0,96837.0,2,MORTGAGE,3000.0,8.0,652,0
22.0,38334.0,0,RENT,6400.0,9.32,704,0
24.0,47611.0,3,RENT,8000.0,11.01,491,1
22.0,56220.0,1,MORTGAGE,4000.0,10.37,568,0
23.0,109327.0,0,MORTGAGE,15000.0,15.31,647,0
22.0,47981.0,0,MORTGAGE,10750.0,11.01,581,0
25.0,49079.0,0,RENT,10000.0,10.99,667,0
26.0,176125.0,0,MORTGAGE,20000.0,11.01,628,0
25.0,48821.0,0,RENT,3000.0,10.25,660,0
25.0,54193.0,0,RENT,15000.0,14.59,675,1
22.0,74600.0,2,RENT,10000.0,14.22,620,0
26.0,42818.0,4,RENT,2500.0,8.9,648,0
25.0,109326.0,0,MORTGAGE,10000.0,5.42,569,0
26.0,105227.0,5,MORTGAGE,15000.0,10.62,710,0
22.0,20396.0,0,RENT,4000.0,13.35,656,1
22.0,58262.0,2,RENT,5000.0,6.99,671,0
25.0,44100.0,2,MORTGAGE,5300.0,7.49,609,0
25.0,69443.0,3,RENT,9500.0,6.17,624,0
24.0,66938.0,0,RENT,23600.0,11.89,668,1
24.0,26055.0,2,RENT,4000.0,13.43,714,0
24.0,91137.0,0,RENT,20000.0,8.88,662,0
26.0,61229.0,6,RENT,4800.0,11.01,611,0
24.0,48989.0,2,RENT,7000.0,11.34,638,0
23.0,36984.0,1,RENT,10300.0,8.94,649,1
24.0,103510.0,2,RENT,9600.0,7.29,640,0
21.0,45594.0,0,OWN,7200.0,13.61,666,0
24.0,35858.0,1,RENT,5000.0,10.99,647,0
25.0,39255.0,1,RENT,6000.0,12.92,611,1
22.0,110186.0,2,OWN,15000.0,7.88,550,0
26.0,115592.0,6,MORTGAGE,5000.0,12.68,496,0
21.0,35323.0,0,MORTGAGE,3000.0,10.75,578,0
25.0,108625.0,5,MORTGAGE,7750.0,7.51,652,0
22.0,83821.0,1,RENT,8650.0,11.49,477,0
25.0,85159.0,0,RENT,18000.0,16.45,561,0
24.0,111593.0,1,RENT,12000.0,7.51,435,0
24.0,88950.0,1,RENT,27000.0,11.01,672,1
23.0,73008.0,4,RENT,5000.0,6.91,661,0
24.0,75910.0,1,MORTGAGE,4000.0,8.9,676,0
24.0,49221.0,0,MORTGAGE,10500.0,11.36,668,0
26.0,46140.0,4,RENT,2000.0,14.96,536,1
26.0,42923.0,3,RENT,12000.0,10.91,645,1
23.0,94832.0,0,RENT,17000.0,10.99,493,0
24.0,57268.0,3,OWN,10000.0,11.83,628,0
23.0,69997.0,2,MORTGAGE,2500.0,10.37,680,0
23.0,83862.0,3,RENT,4800.0,10.75,588,0
26.0,115235.0,2,MORTGAGE,20000.0,14.96,613,0
24.0,110564.0,0,MORTGAGE,15000.0,7.88,683,0
21.0,36822.0,0,RENT,1500.0,13.92,618,0
24.0,117185.0,2,MORTGAGE,6400.0,15.96,613,0
22.0,82591.0,0,MORTGAGE,16000.0,7.9,624,0
24.0,85123.0,1,RENT,25000.0,11.86,608,1
22.0,55158.0,0,OWN,4750.0,6.39,628,0
23.0,51604.0,0,MORTGAGE,5750.0,13.57,676,0
25.0,91068.0,1,MORTGAGE,15000.0,9.99,505,0
25.0,62701.0,4,MORTGAGE,13800.0,10.38,634,0
24.0,84887.0,2,MORTGAGE,8950.0,11.89,624,0
25.0,59543.0,1,MORTGAGE,5600.0,7.49,713,0
22.0,94833.0,0,MORTGAGE,7750.0,7.51,663,0
23.0,101803.0,3,MORTGAGE,23000.0,11.99,705,0
23.0,29732.0,2,RENT,6000.0,11.01,534,0
26.0,91772.0,5,RENT,15000.0,16.49,651,0
25.0,36954.0,3,RENT,5200.0,17.19,597,1
22.0,121032.0,0,MORTGAGE,15000.0,13.85,576,0
24.0,47400.0,1,RENT,10000.0,11.01,658,0
23.0,96944.0,1,MORTGAGE,3000.0,5.99,600,0
24.0,42955.0,1,RENT,1500.0,11.01,586,0
23.0,30343.0,1,RENT,5550.0,12.53,631,0
24.0,95528.0,4,RENT,8000.0,11.49,652,0
22.0,105140.0,0,RENT,20000.0,13.85,665,0
23.0,48335.0,0,MORTGAGE,6000.0,7.88,632,0
24.0,64176.0,1,MORTGAGE,21000.0,10.65,704,0
22.0,46593.0,0,RENT,18500.0,7.66,598,1
26.0,77950.0,7,RENT,1000.0,10.75,603,0
23.0,33720.0,0,RENT,5800.0,13.06,683,0
24.0,62783.0,5,RENT,20000.0,12.21,640,1
25.0,72094.0,0,MORTGAGE,5000.0,6.03,549,1
24.0,28206.0,2,RENT,7000.0,10.62,522,1
24.0,113782.0,0,RENT,9600.0,12.99,705,0
25.0,59997.0,2,MORTGAGE,5000.0,9.88,614,1
22.0,71741.0,0,MORTGAGE,6400.0,11.01,660,0
23.0,121228.0,1,MORTGAGE,14000.0,6.17,657,0
21.0,38841.0,0,RENT,15000.0,12.61,561,1
20.0,78989.0,0,MORTGAGE,4800.0,9.99,678,0
23.0,94674.0,2,MORTGAGE,4600.0,7.66,677,0
23.0,72776.0,2,MORTGAGE,10000.0,11.26,492,0
21.0,26833.0,0,RENT,2000.0,11.71,673,1
26.0,106714.0,3,MORTGAGE,8000.0,6.91,642,0
26.0,70486.0,2,RENT,3500.0,8.59,678,0
26.0,141210.0,3,MORTGAGE,6000.0,7.51,687,0
23.0,57333.0,2,OWN,7000.0,5.79,688,0
23.0,64598.0,0,RENT,3500.0,12.23,701,0
22.0,48647.0,2,RENT,4000.0,12.69,649,0
24.0,62107.0,0,RENT,15000.0,11.12,678,0
22.0,16301.0,0,OWN,4750.0,11.01,640,1
25.0,151152.0,1,RENT,6500.0,14.61,526,0
26.0,92579.0,0,RENT,10000.0,10.71,667,0
26.0,154497.0,6,MORTGAGE,26000.0,13.99,564,0
24.0,49187.0,0,RENT,5000.0,14.11,584,1
23.0,62492.0,0,OWN,6000.0,5.42,637,0
25.0,49139.0,1,RENT,5925.0,11.11,486,0
26.0,78775.0,4,MORTGAGE,5000.0,7.51,651,0
22.0,49681.0,2,RENT,2000.0,6.62,517,0
22.0,48907.0,0,RENT,10000.0,7.14,590,0
25.0,71756.0,4,RENT,20000.0,14.84,684,1
24.0,87564.0,2,MORTGAGE,6000.0,7.49,539,0
26.0,55067.0,0,RENT,4000.0,12.21,607,0
22.0,200707.0,1,MORTGAGE,23450.0,11.36,560,0
25.0,97324.0,5,MORTGAGE,12000.0,7.88,699,0
24.0,88883.0,2,RENT,6500.0,11.01,639,0
22.0,66994.0,0,OWN,1275.0,6.91,619,0
25.0,40990.0,4,RENT,1000.0,7.29,660,0
21.0,50302.0,1,RENT,7000.0,5.79,681,0
26.0,102833.0,1,MORTGAGE,6000.0,9.88,546,0
23.0,73254.0,1,RENT,8000.0,10.25,644,0
25.0,241057.0,5,OWN,24000.0,12.18,623,0
22.0,30922.0,0,RENT,2500.0,7.51,622,0
26.0,70011.0,6,MORTGAGE,3500.0,5.42,558,0
22.0,73682.0,1,RENT,7000.0,12.84,535,0
24.0,75276.0,3,RENT,2000.0,13.49,670,0
24.0,87719.0,0,RENT,16000.0,13.06,667,0
22.0,51496.0,0,MORTGAGE,14750.0,12.99,598,0
22.0,120750.0,0,RENT,10000.0,10.65,630,0
22.0,90843.0,0,RENT,19600.0,12.42,668,0
23.0,90766.0,1,MORTGAGE,9500.0,11.01,644,0
25.0,44253.0,4,MORTGAGE,13750.0,13.22,481,1
24.0,44013.0,1,RENT,5300.0,15.28,662,0
24.0,96780.0,3,OWN,12000.0,7.49,647,0
25.0,60973.0,4,MORTGAGE,6400.0,8.32,611,0
24.0,49144.0,3,RENT,10000.0,11.01,586,0
24.0,36883.0,2,RENT,5000.0,12.69,629,1
23.0,20393.0,0,RENT,3000.0,16.29,646,1
23.0,57979.0,3,RENT,3500.0,12.69,674,0
26.0,97492.0,6,RENT,7000.0,10.65,553,0
23.0,92495.0,0,MORTGAGE,9000.0,11.01,634,1
23.0,121150.0,1,RENT,12000.0,13.57,677,0
21.0,22427.0,0,RENT,1500.0,12.87,642,0
23.0,40182.0,2,RENT,4800.0,11.99,649,0
26.0,77564.0,2,RENT,7500.0,9.83,633,0
24.0,41566.0,0,RENT,4450.0,11.49,525,0
24.0,57419.0,1,MORTGAGE,8500.0,11.01,618,0
24.0,133045.0,0,MORTGAGE,12000.0,8.94,640,0
23.0,44309.0,0,RENT,8000.0,11.01,662,0
24.0,164322.0,6,MORTGAGE,25000.0,19.13,628,1
23.0,111248.0,0,RENT,6500.0,8.0,603,0
22.0,93174.0,0,MORTGAGE,12400.0,7.51,587,0
26.0,35704.0,1,RENT,15000.0,10.0,609,1
22.0,43967.0,0,OWN,5000.0,14.61,683,0
25.0,91015.0,1,RENT,20000.0,10.38,624,0
24.0,116197.0,5,MORTGAGE,6000.0,13.92,659,0
24.0,60952.0,2,MORTGAGE,11000.0,16.89,647,0
23.0,128310.0,0,MORTGAGE,8550.0,9.88,612,0
22.0,53840.0,2,RENT,3600.0,13.43,662,1
26.0,116217.0,2,MORTGAGE,24000.0,15.28,670,1
26.0,41744.0,5,RENT,10800.0,11.12,689,1
22.0,51512.0,0,MORTGAGE,3000.0,6.03,632,0
25.0,60100.0,2,OWN,3000.0,11.01,728,0
23.0,164200.0,1,MORTGAGE,8000.0,8.32,570,0
22.0,36741.0,0,MORTGAGE,13250.0,10.99,639,0
23.0,43604.0,0,RENT,9600.0,11.89,585,0
23.0,151121.0,1,OTHER,7500.0,8.0,592,0
23.0,64831.0,2,RENT,17500.0,6.54,636,1
23.0,18164.0,0,RENT,4000.0,10.74,591,1
25.0,96776.0,0,MORTGAGE,15000.0,12.61,717,0
22.0,38747.0,1,RENT,2900.0,11.01,635,1
22.0,42740.0,1,RENT,3000.0,11.01,596,0
26.0,97239.0,2,OWN,7000.0,13.22,597,0
22.0,30800.0,1,MORTGAGE,1800.0,8.49,586,0
23.0,92318.0,0,MORTGAGE,3000.0,11.03,530,0
26.0,79050.0,7,MORTGAGE,4000.0,5.42,690,0
21.0,26715.0,0,OWN,7125.0,6.99,658,0
23.0,54081.0,3,MORTGAGE,3200.0,7.51,573,0
25.0,72983.0,5,RENT,9800.0,11.01,667,0
25.0,58660.0,0,RENT,2000.0,10.74,618,0
23.0,79127.0,1,MORTGAGE,8000.0,7.14,678,0
22.0,58718.0,0,MORTGAGE,10000.0,13.49,669,0
22.0,73031.0,0,RENT,15000.0,11.71,675,0
23.0,36697.0,1,RENT,19750.0,11.14,660,1
26.0,140066.0,5,MORTGAGE,9925.0,7.29,663,0
21.0,15548.0,1,RENT,3000.0,8.9,656,1
23.0,46611.0,2,RENT,5000.0,6.91,617,0
23.0,158279.0,1,MORTGAGE,6000.0,7.51,636,0
23.0,24035.0,3,MORTGAGE,3000.0,11.01,658,1
22.0,72654.0,3,MORTGAGE,5200.0,5.99,659,0
23.0,102918.0,2,MORTGAGE,5000.0,14.35,638,0
25.0,25093.0,5,MORTGAGE,4000.0,5.79,707,0
26.0,54808.0,1,RENT,2000.0,11.49,635,0
22.0,63348.0,0,RENT,10000.0,11.71,638,0
24.0,63381.0,0,RENT,3000.0,10.65,608,0
22.0,73441.0,0,MORTGAGE,17500.0,7.88,574,0
23.0,69193.0,0,MORTGAGE,12000.0,5.42,573,0
24.0,58349.0,3,OWN,4400.0,5.99,592,0
22.0,42024.0,1,RENT,3800.0,18.25,576,1
23.0,45499.0,0,MORTGAGE,3200.0,12.68,648,0
22.0,75431.0,0,MORTGAGE,7500.0,13.87,646,0
24.0,124153.0,2,MORTGAGE,21000.0,13.49,558,0
24.0,54847.0,2,MORTGAGE,6000.0,7.51,698,0
24.0,145180.0,1,RENT,10000.0,13.61,615,0
25.0,49134.0,4,RENT,6000.0,7.88,637,0
23.0,137014.0,1,MORTGAGE,12000.0,7.66,630,0
24.0,47279.0,0,RENT,4200.0,6.76,608,0
24.0,24733.0,0,OWN,3000.0,8.94,613,0
22.0,73373.0,0,RENT,7000.0,6.91,513,0
23.0,29544.0,1,RENT,2800.0,11.01,629,0
23.0,58724.0,0,OWN,6000.0,12.87,555,0
23.0,74415.0,5,RENT,2500.0,7.49,657,0
21.0,67952.0,0,RENT,15000.0,16.0,569,1
24.0,56956.0,0,RENT,5000.0,12.18,603,0
23.0,48518.0,1,OWN,14000.0,7.29,625,0
23.0,139313.0,1,RENT,7500.0,11.28,622,0
